message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.118160, y=5.887266])";"30";"turtlesim1.sim";"1694795449.216079106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.118160, y=5.900197])";"30";"turtlesim1.sim";"1694795449.199664558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.118160, y=5.913129])";"30";"turtlesim1.sim";"1694795449.183297988";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.092540, y=5.926060])";"30";"turtlesim1.sim";"1694795449.167711652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.327937])";"30";"turtlesim3.sim";"1694795431.882965918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.327937])";"30";"turtlesim2.sim";"1694795431.874541612";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.303062])";"30";"turtlesim3.sim";"1694795431.866698030";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.303062])";"30";"turtlesim2.sim";"1694795431.859230631";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.278188])";"30";"turtlesim3.sim";"1694795431.850368706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.278188])";"30";"turtlesim2.sim";"1694795431.842893932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.253313])";"30";"turtlesim3.sim";"1694795431.834620740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.253313])";"30";"turtlesim2.sim";"1694795431.826542595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.228439])";"30";"turtlesim3.sim";"1694795431.818428135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.228439])";"30";"turtlesim2.sim";"1694795431.811275585";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.203564])";"30";"turtlesim3.sim";"1694795431.802261033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.203564])";"30";"turtlesim2.sim";"1694795431.794932598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.178690])";"30";"turtlesim3.sim";"1694795431.786853588";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.178690])";"30";"turtlesim2.sim";"1694795431.778688183";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.153815])";"30";"turtlesim3.sim";"1694795431.770312659";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.153815])";"30";"turtlesim2.sim";"1694795431.762868572";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.128941])";"30";"turtlesim3.sim";"1694795431.754424038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.128941])";"30";"turtlesim2.sim";"1694795431.747213351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.104066])";"30";"turtlesim3.sim";"1694795431.738296149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.104066])";"30";"turtlesim2.sim";"1694795431.730526050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.079192])";"30";"turtlesim3.sim";"1694795431.722581791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.079192])";"30";"turtlesim2.sim";"1694795431.715347558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.054317])";"30";"turtlesim3.sim";"1694795431.706446905";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.054317])";"30";"turtlesim2.sim";"1694795431.698949680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.029443])";"30";"turtlesim3.sim";"1694795431.690331192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.029443])";"30";"turtlesim2.sim";"1694795431.682538817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.004568])";"30";"turtlesim3.sim";"1694795431.674237251";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=9.004568])";"30";"turtlesim2.sim";"1694795431.667320982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.979694])";"30";"turtlesim3.sim";"1694795431.658762322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.979694])";"30";"turtlesim2.sim";"1694795431.651242491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.954819])";"30";"turtlesim3.sim";"1694795431.642437395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.954819])";"30";"turtlesim2.sim";"1694795431.635193177";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.929945])";"30";"turtlesim3.sim";"1694795431.626208166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.929945])";"30";"turtlesim2.sim";"1694795431.619026743";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.905070])";"30";"turtlesim3.sim";"1694795431.610033375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.905070])";"30";"turtlesim2.sim";"1694795431.602858641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.880196])";"30";"turtlesim3.sim";"1694795431.594882944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.880196])";"30";"turtlesim2.sim";"1694795431.586508020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.855321])";"30";"turtlesim3.sim";"1694795431.578675671";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.855321])";"30";"turtlesim2.sim";"1694795431.570681755";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.830447])";"30";"turtlesim3.sim";"1694795431.562462887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.830447])";"30";"turtlesim2.sim";"1694795431.555464263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.805572])";"30";"turtlesim3.sim";"1694795431.547020060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.805572])";"30";"turtlesim2.sim";"1694795431.539203829";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.780698])";"30";"turtlesim3.sim";"1694795431.530764164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.780698])";"30";"turtlesim2.sim";"1694795431.522932017";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.755823])";"30";"turtlesim3.sim";"1694795431.514356556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.755823])";"30";"turtlesim2.sim";"1694795431.506606554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.730949])";"30";"turtlesim3.sim";"1694795431.499033569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.730949])";"30";"turtlesim2.sim";"1694795431.491251115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.706074])";"30";"turtlesim3.sim";"1694795431.482262910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.706074])";"30";"turtlesim2.sim";"1694795431.475359449";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.681200])";"30";"turtlesim3.sim";"1694795431.466189044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.681200])";"30";"turtlesim2.sim";"1694795431.459231733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.656325])";"30";"turtlesim3.sim";"1694795431.450843779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.656325])";"30";"turtlesim2.sim";"1694795431.442877139";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.631451])";"30";"turtlesim3.sim";"1694795431.434877901";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.631451])";"30";"turtlesim2.sim";"1694795431.426783404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.606576])";"30";"turtlesim3.sim";"1694795431.418716054";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.606576])";"30";"turtlesim2.sim";"1694795431.410548569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.581702])";"30";"turtlesim3.sim";"1694795431.402534863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.581702])";"30";"turtlesim2.sim";"1694795431.395403198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.556827])";"30";"turtlesim3.sim";"1694795431.386341196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.556827])";"30";"turtlesim2.sim";"1694795431.379163008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.531953])";"30";"turtlesim3.sim";"1694795431.370900456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.531953])";"30";"turtlesim2.sim";"1694795431.362948940";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.507078])";"30";"turtlesim3.sim";"1694795431.354701684";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.507078])";"30";"turtlesim2.sim";"1694795431.346721116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.482204])";"30";"turtlesim3.sim";"1694795431.338533887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.482204])";"30";"turtlesim2.sim";"1694795431.331490288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.457329])";"30";"turtlesim3.sim";"1694795431.322292879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.457329])";"30";"turtlesim2.sim";"1694795431.315297888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.432455])";"30";"turtlesim3.sim";"1694795430.362784911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.432455])";"30";"turtlesim2.sim";"1694795430.354787099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.708456, y=11.113764])";"30";"turtlesim1.sim";"1694795430.351295655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.407580])";"30";"turtlesim3.sim";"1694795430.346497172";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.407580])";"30";"turtlesim2.sim";"1694795430.338658209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.728587, y=11.113764])";"30";"turtlesim1.sim";"1694795430.335085705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.382706])";"30";"turtlesim3.sim";"1694795430.330272125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.382706])";"30";"turtlesim2.sim";"1694795430.323456177";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.748718, y=11.113764])";"30";"turtlesim1.sim";"1694795430.319812240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.357831])";"30";"turtlesim3.sim";"1694795430.314979803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.357831])";"30";"turtlesim2.sim";"1694795430.306638062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.768849, y=11.113764])";"30";"turtlesim1.sim";"1694795430.303541844";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.332957])";"30";"turtlesim3.sim";"1694795430.298780376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.332957])";"30";"turtlesim2.sim";"1694795430.290556951";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.788980, y=11.113764])";"30";"turtlesim1.sim";"1694795430.287419612";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.308082])";"30";"turtlesim3.sim";"1694795430.282585337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.308082])";"30";"turtlesim2.sim";"1694795430.275437958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.809112, y=11.113764])";"30";"turtlesim1.sim";"1694795430.271296378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.283208])";"30";"turtlesim3.sim";"1694795430.266144308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.283208])";"30";"turtlesim2.sim";"1694795430.259448876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.829243, y=11.113764])";"30";"turtlesim1.sim";"1694795430.256002144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.258333])";"30";"turtlesim3.sim";"1694795430.250932568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.258333])";"30";"turtlesim2.sim";"1694795430.243268161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.849374, y=11.113764])";"30";"turtlesim1.sim";"1694795430.239721881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.233459])";"30";"turtlesim3.sim";"1694795430.234919555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.233459])";"30";"turtlesim2.sim";"1694795430.227370188";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.869505, y=11.113764])";"30";"turtlesim1.sim";"1694795430.223853916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.208584])";"30";"turtlesim3.sim";"1694795430.218290874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.208584])";"30";"turtlesim2.sim";"1694795430.210649677";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.889636, y=11.113764])";"30";"turtlesim1.sim";"1694795430.207918557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.183710])";"30";"turtlesim3.sim";"1694795430.202543997";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.183710])";"30";"turtlesim2.sim";"1694795430.194678734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.909767, y=11.113764])";"30";"turtlesim1.sim";"1694795430.191698648";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.158835])";"30";"turtlesim3.sim";"1694795430.186453761";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.158835])";"30";"turtlesim2.sim";"1694795430.178516808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.929898, y=11.113764])";"30";"turtlesim1.sim";"1694795430.175342520";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.133961])";"30";"turtlesim3.sim";"1694795430.170208584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.133961])";"30";"turtlesim2.sim";"1694795430.163264634";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.950029, y=11.113764])";"30";"turtlesim1.sim";"1694795430.159893979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.109086])";"30";"turtlesim3.sim";"1694795430.154149879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.109086])";"30";"turtlesim2.sim";"1694795430.147046215";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.970160, y=11.113764])";"30";"turtlesim1.sim";"1694795430.143496747";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.084212])";"30";"turtlesim3.sim";"1694795430.138960272";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.084212])";"30";"turtlesim2.sim";"1694795430.130829163";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.990291, y=11.113764])";"30";"turtlesim1.sim";"1694795430.127245725";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.059337])";"30";"turtlesim3.sim";"1694795430.122029067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.059337])";"30";"turtlesim2.sim";"1694795430.115094890";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.010422, y=11.113764])";"30";"turtlesim1.sim";"1694795430.111360048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.034463])";"30";"turtlesim3.sim";"1694795430.106038073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.034463])";"30";"turtlesim2.sim";"1694795430.098854195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.030553, y=11.113764])";"30";"turtlesim1.sim";"1694795430.096076108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.009588])";"30";"turtlesim3.sim";"1694795430.090839352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=8.009588])";"30";"turtlesim2.sim";"1694795430.082725511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.050684, y=11.113764])";"30";"turtlesim1.sim";"1694795430.079670916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.984714])";"30";"turtlesim3.sim";"1694795430.074556658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.984714])";"30";"turtlesim2.sim";"1694795430.066914553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.070815, y=11.113764])";"30";"turtlesim1.sim";"1694795430.063301529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.959840])";"30";"turtlesim3.sim";"1694795430.058207028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.959840])";"30";"turtlesim2.sim";"1694795430.050824013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.090946, y=11.113764])";"30";"turtlesim1.sim";"1694795430.047858431";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.934965])";"30";"turtlesim3.sim";"1694795430.042731693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.934965])";"30";"turtlesim2.sim";"1694795430.034675287";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.111077, y=11.113764])";"30";"turtlesim1.sim";"1694795430.031629568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.910091])";"30";"turtlesim3.sim";"1694795430.026455550";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.910091])";"30";"turtlesim2.sim";"1694795430.018945213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.131208, y=11.113764])";"30";"turtlesim1.sim";"1694795430.015812109";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.885216])";"30";"turtlesim3.sim";"1694795430.010637775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.885216])";"30";"turtlesim2.sim";"1694795430.003327395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.151339, y=11.113764])";"30";"turtlesim1.sim";"1694795429.999791033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.860342])";"30";"turtlesim3.sim";"1694795429.994342825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.860342])";"30";"turtlesim2.sim";"1694795429.987309941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.171470, y=11.113764])";"30";"turtlesim1.sim";"1694795429.983613346";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.835467])";"30";"turtlesim3.sim";"1694795429.978036657";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.835467])";"30";"turtlesim2.sim";"1694795429.971244076";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.191602, y=11.113764])";"30";"turtlesim1.sim";"1694795429.967514537";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.810593])";"30";"turtlesim3.sim";"1694795429.962802205";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.810593])";"30";"turtlesim2.sim";"1694795429.954571672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.211733, y=11.113764])";"30";"turtlesim1.sim";"1694795429.951678485";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.785718])";"30";"turtlesim3.sim";"1694795429.946560762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.785718])";"30";"turtlesim2.sim";"1694795429.939358216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.231864, y=11.113764])";"30";"turtlesim1.sim";"1694795429.935557499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.760844])";"30";"turtlesim3.sim";"1694795429.930354507";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.760844])";"30";"turtlesim2.sim";"1694795429.923156416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.251995, y=11.113764])";"30";"turtlesim1.sim";"1694795429.919283167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.735969])";"30";"turtlesim3.sim";"1694795429.914133149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.735969])";"30";"turtlesim2.sim";"1694795429.906801289";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.272126, y=11.113764])";"30";"turtlesim1.sim";"1694795429.903179199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.711095])";"30";"turtlesim3.sim";"1694795429.898886831";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.711095])";"30";"turtlesim2.sim";"1694795429.890677523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.292257, y=11.113764])";"30";"turtlesim1.sim";"1694795429.887954973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.686220])";"30";"turtlesim3.sim";"1694795429.882771754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.686220])";"30";"turtlesim2.sim";"1694795429.875486126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.312388, y=11.113764])";"30";"turtlesim1.sim";"1694795429.871789406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.661346])";"30";"turtlesim3.sim";"1694795429.866628885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.661346])";"30";"turtlesim2.sim";"1694795429.859276567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.332519, y=11.113764])";"30";"turtlesim1.sim";"1694795429.855452350";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.636471])";"30";"turtlesim3.sim";"1694795429.850424292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.636471])";"30";"turtlesim2.sim";"1694795429.843003129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.352650, y=11.113764])";"30";"turtlesim1.sim";"1694795429.839864671";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.611597])";"30";"turtlesim3.sim";"1694795429.834081176";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.611597])";"30";"turtlesim2.sim";"1694795429.826722406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.372781, y=11.113764])";"30";"turtlesim1.sim";"1694795429.823474327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.586722])";"30";"turtlesim3.sim";"1694795429.818247296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.586722])";"30";"turtlesim2.sim";"1694795429.811387283";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.392912, y=11.113764])";"30";"turtlesim1.sim";"1694795429.807203305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.561848])";"30";"turtlesim3.sim";"1694795429.802211962";"./src/turtle.cpp:update:260"
